Seed, N, MU, RHO, S, Num_neutral, Num_sel, pi_neutral, pi_sel
3995259241566913266, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 40, 3.06912e-06, 1.1239e-05
2518021259025624344, 5000, 1.0e-09, 1.0e-09, -0.001, 3, 4, 1.01739e-07, 8.1674e-07
8691237675357885164, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 35, 2.88466e-06, 1.32541e-05
6590782217177893039, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 47, 2.89824e-06, 1.12977e-05
2472678809596290657, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 39, 4.3599e-06, 8.77096e-06
3507769774409717002, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 39, 3.11442e-06, 1.97013e-05
5387150810406976616, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 47, 7.23095e-06, 1.97791e-05
1776583771546895608, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 38, 8.28848e-06, 1.31511e-05
691170557829988339, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 40, 9.3594e-06, 1.69508e-05
4959099883841834758, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 30, 1.27556e-05, 9.53981e-06
1382696763618254425, 5000, 4.0e-09, 1.0e-11, -0.0001, 31, 37, 1.18193e-05, 1.20464e-05
2292509340729040453, 5000, 4.0e-09, 1.0e-11, -0.0001, 30, 34, 7.38544e-06, 7.8798e-06
7720593505329686297, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 17, 2.4855e-07, 6.91419e-06
3361795373826761645, 5000, 1.0e-09, 1.0e-08, -0.0001, 3, 8, 1.79163e-07, 4.25952e-06
6824409771685041965, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 46, 4.33687e-06, 6.554e-06
1490209819263188304, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 30, 4.44957e-06, 1.37622e-05
1753317111528157925, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 36, 6.9023e-07, 9.43752e-06
7892201477216107896, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 42, 2.2262e-06, 1.04254e-05
7038780034490969, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 36, 1.2706e-05, 1.41655e-05
4821519165511220167, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 47, 7.46086e-06, 8.48471e-06
7509083197989525094, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 43, 6.54274e-06, 2.09504e-05
4209862034265763423, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 42, 7.61273e-06, 1.30311e-05
1108282103590995501, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 34, 5.62396e-06, 1.43251e-05
1493934958034029665, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 32, 6.73053e-06, 6.67758e-06
1880593556459798408, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 10, 1.40503e-06, 1.98056e-06
935338773678509407, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 43, 7.16288e-06, 9.52083e-06
7262418599012301439, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 37, 7.00871e-06, 7.04165e-06
4596659054019962536, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 32, 1.8747e-05, 5.67723e-06
3970710585936660917, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 37, 1.09977e-06, 1.0878e-05
7903740802839966837, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 33, 7.00555e-06, 9.9199e-06
6328910983194727916, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 46, 5.11827e-06, 1.70811e-05
4247484860203980362, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 44, 7.59181e-06, 1.17972e-05
6677051240141619781, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 48, 9.31054e-06, 9.69699e-06
7398195684411357168, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 31, 3.15943e-06, 1.13086e-05
6855047405709823056, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 33, 4.59279e-06, 7.82371e-06
9121335421811379984, 5000, 1.0e-09, 1.0e-09, -0.001, 6, 9, 1.27666e-06, 1.91298e-06
2863301619134221624, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 23, 2.25714e-06, 3.70063e-06
6750220565008386034, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 39, 2.75718e-06, 7.53573e-06
4507694271933407241, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 33, 2.87142e-06, 1.25593e-05
8397861088565451868, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 26, 4.71549e-06, 7.42011e-06
501462945234407567, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 44, 3.34775e-06, 1.35977e-05
5536526820338305936, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 47, 4.70049e-06, 9.04415e-06
226390449689641643, 5000, 4.0e-09, 1.0e-11, -0.0001, 27, 31, 7.42493e-06, 1.20692e-05
4926915346993356431, 5000, 4.0e-09, 1.0e-11, -0.0001, 13, 33, 3.52312e-06, 7.72343e-06
7928050642574884448, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 44, 3.43403e-06, 1.64415e-05
6319445174768277122, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 41, 7.24272e-06, 8.4986e-06
8308398070706925017, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 8, 5.15601e-07, 6.33827e-07
105263109139781962, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 44, 2.94041e-06, 1.53705e-05
3309818996651552068, 5000, 4.0e-09, 1.0e-11, -0.0001, 30, 40, 9.58569e-06, 1.02667e-05
3801728537537876220, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 43, 5.86808e-06, 1.99477e-05
3169551253037565045, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 45, 2.63405e-06, 9.06829e-06
7669760189760634681, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 29, 3.42466e-06, 4.7722e-06
8570964026998375126, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 43, 7.83621e-06, 1.11035e-05
184928652785127905, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 41, 4.78351e-06, 1.43241e-05
3541179663599162494, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 33, 1.03501e-05, 1.24091e-05
7098813405325398503, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 37, 2.8937e-06, 7.32385e-06
8475926906174164286, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 42, 8.91697e-06, 9.40384e-06
2604572940685400313, 5000, 1.0e-09, 1.0e-09, -0.001, 3, 8, 4.45677e-06, 3.18618e-06
6330830584775628148, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 33, 5.46699e-06, 9.16704e-06
8526964359907396585, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 38, 7.18989e-06, 1.10444e-05
8732811113737183435, 5000, 4.0e-09, 1.0e-11, -0.0001, 38, 42, 1.5694e-05, 1.30439e-05
3440302165360442950, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 39, 1.86332e-06, 9.72134e-06
7725048487726260680, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 34, 9.31038e-06, 1.10718e-05
3031346591113075343, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 50, 9.20784e-06, 1.59448e-05
8710088183639306203, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 54, 1.11961e-05, 2.31739e-05
8423309070392614879, 5000, 4.0e-09, 1.0e-11, -0.0001, 13, 46, 4.79783e-06, 1.36e-05
1433051137822954826, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 53, 1.51147e-06, 1.61406e-05
913673740333507930, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 38, 5.67475e-06, 1.61482e-05
6050391861711374224, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 13, 9.81956e-07, 3.86708e-06
7109036083381243699, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 36, 5.97339e-06, 7.84428e-06
3992508069544539082, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 38, 1.63958e-06, 7.96615e-06
6818561960697919131, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 40, 5.34684e-06, 9.65382e-06
103022390453853087, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 40, 4.76999e-06, 1.32392e-05
6988403211709121989, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 56, 8.91489e-06, 1.37293e-05
36401868290785783, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 24, 1.83147e-06, 6.26366e-06
1219989098482162198, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 34, 7.94304e-06, 1.4692e-05
5925182167060156110, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 40, 8.74757e-06, 1.30345e-05
2006177566544894957, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 39, 1.12155e-05, 8.03826e-06
6414902137847659828, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 48, 3.60834e-06, 9.36122e-06
8373910047600385520, 5000, 1.0e-09, 1.0e-09, -0.001, 3, 10, 1.05289e-06, 5.323e-07
306817904124930560, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 32, 4.65641e-06, 1.07193e-05
251344675947303115, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 40, 2.33566e-06, 4.38666e-06
6598130896193490565, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 39, 7.63637e-06, 1.29641e-05
6159835876948240020, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 39, 7.18929e-06, 7.33299e-06
4328203685588220245, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 40, 8.64167e-06, 1.25081e-05
5269025911351740928, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 47, 6.01031e-06, 1.28174e-05
2272634149551825237, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 49, 6.85463e-06, 7.29634e-06
3099696170067579093, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 37, 3.06656e-06, 6.88351e-06
6434111312604726841, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 29, 9.16335e-06, 1.18724e-05
2675506416534921509, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 49, 6.86192e-06, 1.19511e-05
6477346035951710760, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 6, 2.88552e-07, 5.69558e-07
5593575203854173837, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 29, 3.98723e-06, 1.17746e-05
1805010788914291269, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 36, 1.03556e-06, 7.05409e-06
1087558903174990474, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 45, 9.97648e-06, 6.84187e-06
2285408513962457396, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 39, 5.40577e-06, 7.96213e-06
1601477919868241016, 5000, 4.0e-09, 1.0e-11, -0.0001, 8, 45, 2.93858e-06, 1.51241e-05
3134628885180260673, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 48, 2.13284e-06, 6.37354e-06
2284968089342410287, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 29, 5.60415e-06, 8.08749e-06
4454248924289041921, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 35, 2.40055e-06, 4.71408e-06
3207348222964547508, 5000, 4.0e-09, 1.0e-11, -0.0001, 11, 37, 5.12414e-06, 1.42397e-05
3015185185888060616, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 36, 3.54509e-06, 4.12345e-06
808353010405700906, 5000, 1.0e-09, 1.0e-09, -0.001, 3, 12, 6.98832e-08, 7.58379e-07
4177477363267113714, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 32, 6.33473e-06, 8.13041e-06
4592781429781063842, 5000, 4.0e-09, 1.0e-11, -0.0001, 29, 34, 9.45632e-06, 8.50769e-06
8648290427624159993, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 48, 1.33999e-05, 1.83209e-05
3136235874856126358, 5000, 4.0e-09, 1.0e-11, -0.0001, 13, 38, 1.34896e-06, 1.10628e-05
4804613808796675120, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 35, 5.15113e-06, 1.08232e-05
2005242228626966686, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 48, 1.28952e-05, 9.40311e-06
1746449800614046490, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 31, 6.18394e-06, 8.58233e-06
3612671232598644355, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 44, 5.61183e-06, 4.49768e-06
1558256209407449185, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 31, 1.01175e-05, 7.50072e-06
3647951153722073865, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 37, 3.13459e-06, 7.6559e-06
6641332807354746589, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 6, 1.05165e-06, 8.1888e-08
8825338763654799233, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 46, 9.83655e-06, 8.33118e-06
8542183450943474299, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 34, 5.46049e-06, 1.26109e-05
4366401732436339958, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 37, 6.4821e-06, 8.87556e-06
5523512529884422140, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 28, 1.92274e-06, 3.43221e-06
3085123814184319505, 5000, 4.0e-09, 1.0e-11, -0.0001, 9, 38, 5.59559e-06, 5.89653e-06
6269527545549286396, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 48, 4.19537e-06, 1.40131e-05
5849989142872359091, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 43, 1.69626e-06, 9.96249e-06
7473309239220062748, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 45, 2.90319e-06, 1.40656e-05
7027166421955094971, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 27, 6.14541e-06, 7.66861e-06
7438893817188895986, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 38, 1.97035e-06, 1.14013e-05
3786161391857913008, 5000, 1.0e-09, 1.0e-09, -0.001, 5, 10, 3.18428e-07, 7.43887e-07
7894394640132554246, 5000, 1.0e-09, 1.0e-08, -0.0001, 7, 7, 2.65151e-06, 3.52405e-06
8867914238889108255, 5000, 4.0e-09, 1.0e-11, -0.0001, 11, 38, 3.65089e-06, 7.4195e-06
422757297978968135, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 29, 2.63868e-06, 8.07591e-06
1366974906627756006, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 36, 7.83485e-06, 1.16173e-05
924890766069390469, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 47, 4.0184e-06, 1.14256e-05
3661305484826557194, 5000, 4.0e-09, 1.0e-11, -0.0001, 14, 41, 1.43693e-06, 1.00607e-05
3586221957159498696, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 52, 7.92516e-06, 1.19754e-05
1726522935672414170, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 27, 3.09383e-06, 5.34033e-06
4932637964761144912, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 36, 7.37376e-06, 1.73771e-05
5127872121867670018, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 35, 4.29903e-06, 8.802e-06
1799541052951567706, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 38, 4.70686e-06, 1.25628e-05
7399326156922327728, 5000, 1.0e-09, 1.0e-09, -0.001, 7, 9, 4.04204e-06, 2.85185e-06
5639418071466980191, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 37, 4.7265e-06, 1.39026e-05
3045602419552254923, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 43, 4.71682e-06, 9.25099e-06
5238972964858480690, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 36, 5.25348e-06, 1.28685e-05
7224524223162528547, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 43, 4.02123e-06, 1.84133e-05
8310336311316969856, 5000, 4.0e-09, 1.0e-11, -0.0001, 31, 44, 6.84818e-06, 1.73119e-05
165063956132185478, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 40, 4.25031e-06, 7.53344e-06
6794574635324697640, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 48, 4.40131e-06, 1.04798e-05
7077455884665145294, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 37, 2.24005e-06, 1.307e-05
2852902150021347771, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 27, 6.73977e-06, 5.32123e-06
5376007772661695064, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 34, 1.14615e-05, 8.70249e-06
3753138191074476955, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 7, 5.78534e-07, 1.12263e-06
2481923571468622171, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 37, 4.4487e-06, 5.62488e-06
5163655198998808672, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 31, 7.90031e-06, 1.01263e-05
2002600653516687689, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 39, 2.32489e-06, 1.19947e-05
8505089574874397089, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 36, 1.64588e-05, 1.00995e-05
2774783486326466557, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 51, 1.35901e-06, 1.18205e-05
3590827241460047724, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 41, 1.85863e-06, 1.12066e-05
8019044134897868690, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 33, 1.17275e-05, 1.39065e-05
2072109651206399768, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 42, 5.21145e-06, 6.84039e-06
3309027952428259521, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 42, 1.08688e-05, 8.79632e-06
8250740948618941588, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 32, 3.14591e-06, 9.24103e-06
957813561498119673, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 7, 2.80326e-07, 1.89919e-06
7527373180443870540, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 36, 2.07554e-06, 6.60153e-06
8587005830884054399, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 46, 5.17692e-06, 1.44224e-05
7171594584050075877, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 28, 8.65299e-06, 6.04545e-06
9024749663096402975, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 34, 4.73291e-06, 1.36816e-05
8553583356039669876, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 37, 1.34056e-06, 1.19552e-05
1110961283076651726, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 39, 6.51392e-06, 1.68859e-05
4335092513374364491, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 48, 5.15119e-06, 1.67635e-05
5414516744840506595, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 49, 6.97196e-06, 1.25e-05
5808231382016151204, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 32, 7.34895e-06, 8.37611e-06
6249696460777589234, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 49, 2.34096e-06, 1.00905e-05
1903449377490114611, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 7, 6.39567e-07, 1.60141e-06
7264281985497752506, 5000, 4.0e-09, 1.0e-11, -0.0001, 13, 52, 8.03681e-06, 2.02076e-05
3751301959928008073, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 38, 6.33998e-06, 2.00674e-05
5320291965457073289, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 46, 5.61138e-06, 8.64502e-06
6610305819219675677, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 35, 6.20667e-06, 9.92779e-06
266824818325062881, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 42, 8.30811e-06, 1.28156e-05
11721494275164137, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 34, 6.45509e-06, 1.28215e-05
77496067179800178, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 47, 1.53827e-05, 1.23207e-05
8258567911941782923, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 25, 3.24955e-06, 1.17061e-05
3794952079229291135, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 37, 3.96347e-06, 8.3181e-06
5592317645053160502, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 41, 8.99513e-06, 1.42525e-05
8290815058617485313, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 8, 2.48687e-06, 3.89684e-06
6087592523894740056, 5000, 4.0e-09, 1.0e-11, -0.0001, 35, 42, 7.70692e-06, 1.30683e-05
2331790873294564627, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 34, 6.01187e-06, 9.29203e-06
4568743745647881636, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 24, 5.83351e-06, 2.89351e-06
2758413074555860748, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 39, 1.08281e-05, 9.09792e-06
7070635431663999252, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 29, 2.00368e-06, 3.83458e-06
3131154190240958394, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 37, 2.23789e-06, 6.94553e-06
3097376260320897337, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 24, 9.12615e-06, 9.08668e-06
7072098360814574506, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 35, 4.05913e-06, 9.98505e-06
3703390893186774821, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 31, 6.6947e-06, 5.93734e-06
6323603612035248363, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 51, 9.76754e-06, 2.00423e-05
533014426716855146, 5000, 1.0e-09, 1.0e-09, -0.001, 5, 10, 6.42266e-07, 1.00105e-06
6993393371909860980, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 36, 5.48216e-06, 1.41857e-05
7366710675871662366, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 35, 5.07592e-06, 1.40147e-05
3731546434608957654, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 48, 4.45996e-06, 1.92594e-05
4719719389428030379, 5000, 4.0e-09, 1.0e-11, -0.0001, 13, 39, 1.70387e-06, 1.0485e-05
9146884029798017580, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 44, 5.09391e-06, 1.28403e-05
5338906653711122356, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 32, 3.51841e-06, 4.34488e-06
3298951481463982817, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 38, 4.09731e-06, 9.7458e-06
4176424297304256256, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 44, 7.56238e-06, 8.43797e-06
6485102525815405390, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 49, 6.6563e-06, 1.73598e-05
5093215582918669846, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 47, 8.19955e-06, 8.09515e-06
2765692393631634439, 5000, 1.0e-09, 1.0e-09, -0.001, 4, 9, 3.70943e-06, 1.52436e-06
8959381836905574908, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 42, 4.88278e-06, 9.53303e-06
1320938422260400549, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 23, 6.37041e-06, 4.53929e-06
9167696146758812927, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 37, 9.96892e-06, 7.93573e-06
7778662674056399227, 5000, 4.0e-09, 1.0e-11, -0.0001, 15, 41, 9.55959e-07, 6.04588e-06
6975958392103804145, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 45, 5.9072e-06, 6.71031e-06
3917160157182357289, 5000, 4.0e-09, 1.0e-11, -0.0001, 23, 35, 6.27258e-06, 8.59234e-06
1351085580962485888, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 41, 3.29967e-06, 8.10973e-06
2395183952795522690, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 40, 3.20951e-06, 1.41848e-05
7944414640229274084, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 33, 7.42914e-06, 7.71786e-06
8982995032070789383, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 36, 1.09478e-05, 1.16109e-05
2990858134058304958, 5000, 1.0e-09, 1.0e-09, -0.001, 6, 7, 1.34371e-06, 2.30908e-06
6430551424083727376, 5000, 4.0e-09, 1.0e-11, -0.0001, 25, 34, 5.1795e-06, 9.74247e-06
1828107021768107674, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 48, 1.66861e-06, 2.3986e-05
6182013897212653888, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 37, 4.45317e-06, 9.06003e-06
4867076671935782003, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 41, 5.70486e-06, 1.13718e-05
2281585555936103108, 5000, 4.0e-09, 1.0e-11, -0.0001, 10, 45, 5.7953e-06, 1.49444e-05
4752001902887778501, 5000, 4.0e-09, 1.0e-11, -0.0001, 16, 29, 6.35652e-06, 2.79882e-06
403881300602657122, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 46, 6.79036e-06, 1.09929e-05
3073392185282823410, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 48, 5.31863e-06, 1.81086e-05
1691906793253241017, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 38, 4.68583e-06, 7.2158e-06
5894999335579693111, 5000, 4.0e-09, 1.0e-11, -0.0001, 26, 46, 1.52202e-05, 1.11178e-05
548022115233206316, 5000, 1.0e-09, 1.0e-09, -0.001, 5, 7, 1.33499e-06, 2.38473e-07
2914351442248354964, 5000, 4.0e-09, 1.0e-11, -0.0001, 27, 31, 5.50183e-06, 1.10424e-05
4062238031629053095, 5000, 4.0e-09, 1.0e-11, -0.0001, 24, 42, 5.62174e-06, 8.12071e-06
7017316542437922542, 5000, 4.0e-09, 1.0e-11, -0.0001, 12, 44, 2.83415e-06, 1.02037e-05
8076428433291599055, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 40, 4.20669e-06, 7.42476e-06
2696551389147350870, 5000, 4.0e-09, 1.0e-11, -0.0001, 22, 44, 3.99225e-06, 1.33414e-05
5936213399059977565, 5000, 4.0e-09, 1.0e-11, -0.0001, 19, 41, 3.30104e-06, 1.17343e-05
6859590361578348274, 5000, 4.0e-09, 1.0e-11, -0.0001, 31, 34, 1.29436e-05, 7.7024e-06
5933892361235081677, 5000, 4.0e-09, 1.0e-11, -0.0001, 17, 43, 6.1052e-06, 2.05018e-05
8780378309875877803, 5000, 4.0e-09, 1.0e-11, -0.0001, 20, 37, 2.82709e-06, 7.96205e-06
388218480225541755, 5000, 4.0e-09, 1.0e-11, -0.0001, 18, 40, 8.55304e-06, 1.33936e-05
2444851535958228228, 5000, 1.0e-09, 1.0e-09, -0.001, 2, 9, 1.25313e-07, 1.59263e-06
5177065462407159839, 5000, 1.0e-09, 1.0e-08, -0.0001, 3, 9, 2.79848e-08, 4.3856e-06
2381737975249209488, 5000, 4.0e-09, 1.0e-11, -0.0001, 21, 47, 9.01271e-06, 1.03156e-05
426575170134584771, 5000, 4.0e-09, 1.0e-11, -0.001, 26, 42, 8.74245e-06, 1.20082e-05
8299767847855424416, 5000, 4.0e-09, 1.0e-11, -0.001, 20, 30, 2.06714e-06, 3.65659e-06
6785580353138818031, 5000, 4.0e-09, 1.0e-11, -0.001, 28, 34, 1.24521e-05, 1.33788e-05
2823503526003112545, 5000, 4.0e-09, 1.0e-11, -0.001, 25, 39, 1.85198e-05, 5.34493e-06
